# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
514           	1.264588e-04	1.835774e-05	9.718902e-06
515           	1.266167e-04	1.828662e-05	9.685424e-06
516           	1.257276e-04	1.822765e-05	9.659840e-06
517           	1.258081e-04	1.816772e-05	9.636912e-06
518           	1.247062e-04	1.810778e-05	9.607084e-06
519           	1.248549e-04	1.803874e-05	9.573137e-06
520           	1.239773e-04	1.798152e-05	9.547479e-06
521           	1.243695e-04	1.792342e-05	9.523235e-06
522           	1.232219e-04	1.786548e-05	9.493148e-06
523           	1.235288e-04	1.779735e-05	9.458082e-06
524           	1.225535e-04	1.774139e-05	9.433270e-06
525           	1.226766e-04	1.768452e-05	9.408857e-06
526           	1.214386e-04	1.762661e-05	9.376086e-06
527           	1.217543e-04	1.756145e-05	9.342505e-06
528           	1.209845e-04	1.750682e-05	9.317264e-06
529           	1.213308e-04	1.745199e-05	9.293498e-06
530           	1.201203e-04	1.739627e-05	9.261523e-06
531           	1.204513e-04	1.733162e-05	9.227326e-06
532           	1.196176e-04	1.727808e-05	9.202378e-06
533           	1.198667e-04	1.722440e-05	9.179282e-06
534           	1.186001e-04	1.716905e-05	9.145616e-06
535           	1.191205e-04	1.710678e-05	9.112766e-06
536           	1.183870e-04	1.705490e-05	9.088857e-06
537           	1.187418e-04	1.700298e-05	9.065390e-06
538           	1.174623e-04	1.694971e-05	9.032807e-06
539           	1.178067e-04	1.688869e-05	9.000600e-06
540           	1.169645e-04	1.683751e-05	8.977146e-06
541           	1.171982e-04	1.678747e-05	8.956388e-06
542           	1.159181e-04	1.673467e-05	8.923255e-06
543           	1.164470e-04	1.667558e-05	8.893016e-06
544           	1.157137e-04	1.662595e-05	8.871568e-06
545           	1.160228e-04	1.657700e-05	8.851343e-06
546           	1.147114e-04	1.652615e-05	8.819702e-06
547           	1.151600e-04	1.646717e-05	8.788983e-06
548           	1.144495e-04	1.641841e-05	8.767831e-06
549           	1.147223e-04	1.637072e-05	8.749055e-06
550           	1.134913e-04	1.631999e-05	8.716444e-06
551           	1.141737e-04	1.626348e-05	8.688417e-06
552           	1.134430e-04	1.621546e-05	8.668540e-06
553           	1.138119e-04	1.616930e-05	8.650494e-06
554           	1.123586e-04	1.611923e-05	8.618561e-06
555           	1.129325e-04	1.606332e-05	8.590885e-06
556           	1.121155e-04	1.601548e-05	8.572019e-06
557           	1.124347e-04	1.597011e-05	8.555142e-06
558           	1.110493e-04	1.591977e-05	8.522747e-06
559           	1.117814e-04	1.586554e-05	8.497121e-06
560           	1.109795e-04	1.581837e-05	8.479498e-06
561           	1.112693e-04	1.577364e-05	8.463408e-06
562           	1.098839e-04	1.572443e-05	8.432108e-06
563           	1.105960e-04	1.567082e-05	8.407336e-06
564           	1.098905e-04	1.562472e-05	8.391151e-06
565           	1.102548e-04	1.558166e-05	8.377749e-06
566           	1.089595e-04	1.553231e-05	8.346082e-06
567           	1.098871e-04	1.548182e-05	8.324743e-06
568           	1.091081e-04	1.543563e-05	8.309426e-06
569           	1.092969e-04	1.539395e-05	8.295448e-06
570           	1.078334e-04	1.534448e-05	8.263925e-06
571           	1.086699e-04	1.529584e-05	8.244592e-06
572           	1.078096e-04	1.524941e-05	8.230016e-06
573           	1.080948e-04	1.520860e-05	8.218047e-06
574           	1.066592e-04	1.515891e-05	8.186991e-06
575           	1.076234e-04	1.511097e-05	8.168067e-06
576           	1.072277e-04	1.506524e-05	8.163561e-06
577           	1.052037e-04	1.501858e-05	8.130838e-06
578           	1.053651e-04	1.498721e-05	8.136108e-06
579           	1.061640e-04	1.492872e-05	8.102130e-06
580           	1.064315e-04	1.488821e-05	8.075097e-06
581           	1.049485e-04	1.485205e-05	8.063107e-06
582           	1.073736e-04	1.481468e-05	8.074998e-06
583           	1.049955e-04	1.475081e-05	8.057271e-06
584           	1.057123e-04	1.470804e-05	8.033117e-06
585           	1.048225e-04	1.465839e-05	7.973480e-06
586           	1.053383e-04	1.462719e-05	7.956455e-06
587           	1.056657e-04	1.460982e-05	8.018663e-06
588           	1.052476e-04	1.454707e-05	8.003651e-06
589           	1.060028e-04	1.449377e-05	7.987527e-06
590           	1.053843e-04	1.443705e-05	7.911515e-06
591           	1.064629e-04	1.439949e-05	7.876017e-06
592           	1.076490e-04	1.437436e-05	7.887050e-06
593           	1.079213e-04	1.433218e-05	7.886119e-06
594           	1.066867e-04	1.428379e-05	7.865805e-06
595           	1.068436e-04	1.422857e-05	7.843740e-06
596           	1.066577e-04	1.418576e-05	7.836285e-06
597           	1.061312e-04	1.414454e-05	7.828111e-06
598           	1.053036e-04	1.410465e-05	7.810572e-06
599           	1.057614e-04	1.405889e-05	7.802110e-06
600           	1.056138e-04	1.401841e-05	7.796113e-06
601           	1.051088e-04	1.397235e-05	7.777356e-06
602           	1.040737e-04	1.393216e-05	7.756863e-06
603           	1.043125e-04	1.388767e-05	7.745017e-06
604           	1.041935e-04	1.385064e-05	7.738825e-06
605           	1.038881e-04	1.380838e-05	7.726447e-06
606           	1.030403e-04	1.376909e-05	7.706283e-06
607           	1.034088e-04	1.372471e-05	7.692282e-06
608           	1.032722e-04	1.368708e-05	7.683848e-06
609           	1.028885e-04	1.364313e-05	7.667182e-06
610           	1.019452e-04	1.360580e-05	7.648922e-06
611           	1.021315e-04	1.356382e-05	7.638793e-06
612           	1.018938e-04	1.352856e-05	7.634298e-06
613           	1.016012e-04	1.348339e-05	7.614829e-06
614           	1.007338e-04	1.344710e-05	7.602332e-06
615           	1.010970e-04	1.340518e-05	7.589730e-06
616           	1.009763e-04	1.337169e-05	7.587711e-06
617           	1.006955e-04	1.332796e-05	7.572804e-06
618           	9.979982e-05	1.328857e-05	7.548861e-06
619           	1.001711e-04	1.324693e-05	7.538522e-06
620           	9.999559e-05	1.321389e-05	7.532220e-06
621           	9.976569e-05	1.317465e-05	7.521842e-06
622           	9.893845e-05	1.313710e-05	7.500612e-06
623           	9.922463e-05	1.309409e-05	7.489126e-06
624           	9.890953e-05	1.306086e-05	7.486382e-06
625           	9.855691e-05	1.301788e-05	7.468659e-06
626           	9.766788e-05	1.298440e-05	7.454289e-06
627           	9.807711e-05	1.294521e-05	7.443950e-06
628           	9.803871e-05	1.291394e-05	7.442392e-06
629           	9.800814e-05	1.287125e-05	7.425703e-06
630           	9.729509e-05	1.283581e-05	7.409191e-06
631           	9.769379e-05	1.279593e-05	7.396679e-06
632           	9.749163e-05	1.276615e-05	7.395195e-06
633           	9.719493e-05	1.272614e-05	7.383723e-06
634           	9.620032e-05	1.269023e-05	7.362522e-06
635           	9.644678e-05	1.264989e-05	7.350207e-06
636           	9.628876e-05	1.261822e-05	7.345431e-06
637           	9.617275e-05	1.258070e-05	7.336647e-06
638           	9.544456e-05	1.254880e-05	7.319903e-06
639           	9.588489e-05	1.250942e-05	7.308782e-06
640           	9.570008e-05	1.247758e-05	7.305789e-06
641           	9.537792e-05	1.243624e-05	7.291541e-06
642           	9.447596e-05	1.240348e-05	7.271939e-06
643           	9.479808e-05	1.236590e-05	7.261216e-06
644           	9.470224e-05	1.233620e-05	7.258287e-06
645           	9.455289e-05	1.229784e-05	7.248335e-06
646           	9.377500e-05	1.226526e-05	7.230151e-06
647           	9.417783e-05	1.222475e-05	7.213152e-06
648           	9.407079e-05	1.219590e-05	7.214824e-06
649           	9.385244e-05	1.215944e-05	7.207265e-06
650           	9.306075e-05	1.212717e-05	7.186093e-06
651           	9.340358e-05	1.208777e-05	7.173370e-06
652           	9.321595e-05	1.205875e-05	7.174183e-06
653           	9.301219e-05	1.202040e-05	7.160983e-06
654           	9.224920e-05	1.198955e-05	7.143203e-06
655           	9.261072e-05	1.195248e-05	7.132835e-06
656           	9.240484e-05	1.192367e-05	7.131547e-06
657           	9.215473e-05	1.188567e-05	7.122152e-06
658           	9.140365e-05	1.185331e-05	7.099362e-06
659           	9.172810e-05	1.181802e-05	7.094615e-06
660           	9.152072e-05	1.179112e-05	7.095765e-06
661           	9.136700e-05	1.175244e-05	7.081635e-06
662           	9.062549e-05	1.172109e-05	7.061184e-06
663           	9.093862e-05	1.168582e-05	7.055054e-06
664           	9.067735e-05	1.165703e-05	7.048980e-06
665           	9.055482e-05	1.162044e-05	7.039049e-06
666           	8.989318e-05	1.159153e-05	7.023339e-06
667           	9.019240e-05	1.155559e-05	7.014204e-06
668           	9.001287e-05	1.152810e-05	7.014042e-06
669           	8.988042e-05	1.148857e-05	6.997646e-06
670           	8.915878e-05	1.146022e-05	6.984073e-06
671           	8.937306e-05	1.142469e-05	6.970019e-06
672           	8.925891e-05	1.139831e-05	6.969771e-06
673           	8.912140e-05	1.136275e-05	6.962941e-06
674           	8.847259e-05	1.133431e-05	6.947668e-06
675           	8.866711e-05	1.129751e-05	6.933924e-06
676           	8.856566e-05	1.126988e-05	6.934864e-06
677           	8.833786e-05	1.123285e-05	6.921189e-06
678           	8.762289e-05	1.120676e-05	6.908751e-06
679           	8.776853e-05	1.117193e-05	6.895772e-06
680           	8.766545e-05	1.114451e-05	6.893112e-06
681           	8.750406e-05	1.110861e-05	6.884291e-06
682           	8.690308e-05	1.108203e-05	6.869561e-06
683           	8.706711e-05	1.104889e-05	6.861966e-06
684           	8.697333e-05	1.102376e-05	6.864305e-06
685           	8.674200e-05	1.098374e-05	6.844829e-06
686           	8.604609e-05	1.095807e-05	6.832644e-06
687           	8.621785e-05	1.092391e-05	6.818444e-06
688           	8.621029e-05	1.090001e-05	6.818553e-06
689           	8.604658e-05	1.086800e-05	6.818521e-06
690           	8.543113e-05	1.084102e-05	6.801064e-06
691           	8.554622e-05	1.080251e-05	6.782146e-06
692           	8.548139e-05	1.077650e-05	6.782928e-06
693           	8.525433e-05	1.074371e-05	6.777369e-06
694           	8.470869e-05	1.072022e-05	6.760823e-06
695           	8.492856e-05	1.068881e-05	6.756747e-06
696           	8.479629e-05	1.066353e-05	6.758633e-06
697           	8.443732e-05	1.062406e-05	6.739078e-06
698           	8.385052e-05	1.059894e-05	6.723626e-06
699           	8.544060e-05	1.061384e-05	6.795412e-06
700           	8.349730e-05	1.054956e-05	6.746045e-06
701           	8.341711e-05	1.051929e-05	6.769584e-06
702           	8.461056e-05	1.049518e-05	6.729669e-06
703           	8.478176e-05	1.046905e-05	6.695221e-06
704           	8.548481e-05	1.044674e-05	6.693076e-06
705           	8.562788e-05	1.040200e-05	6.678323e-06
706           	8.463894e-05	1.037431e-05	6.668393e-06
707           	8.440946e-05	1.034453e-05	6.661099e-06
708           	8.425376e-05	1.032573e-05	6.663571e-06
709           	8.388968e-05	1.029273e-05	6.650143e-06
710           	8.469934e-05	1.030537e-05	6.708503e-06
711           	8.937118e-05	1.028382e-05	6.717809e-06
712           	8.359801e-05	1.021801e-05	6.704978e-06
713           	8.600255e-05	1.019271e-05	6.736086e-06
714           	8.608782e-05	1.017973e-05	6.659200e-06
715           	8.308047e-05	1.017399e-05	6.661008e-06
716           	8.471252e-05	1.012780e-05	6.614659e-06
717           	8.407697e-05	1.006834e-05	6.602235e-06
718           	8.426156e-05	1.004713e-05	6.628844e-06
719           	8.434207e-05	1.002415e-05	6.592873e-06
720           	8.407859e-05	1.001709e-05	6.588478e-06
721           	8.393046e-05	9.978175e-06	6.568355e-06
722           	8.314582e-05	9.940614e-06	6.548875e-06
723           	8.283388e-05	9.904823e-06	6.550501e-06
724           	8.268222e-05	9.885954e-06	6.557089e-06
725           	8.220531e-05	9.857647e-06	6.547667e-06
726           	8.282474e-05	9.870391e-06	6.601219e-06
727           	8.721616e-05	9.849232e-06	6.611582e-06
728           	8.788931e-05	9.823124e-06	6.614899e-06
729           	8.318280e-05	9.771770e-06	6.658270e-06
730           	8.622988e-05	9.752988e-06	6.611740e-06
731           	8.288010e-05	9.728417e-06	6.522048e-06
732           	8.280260e-05	9.728705e-06	6.552768e-06
733           	8.304320e-05	9.677716e-06	6.517335e-06
734           	8.065131e-05	9.643818e-06	6.553285e-06
735           	8.214886e-05	9.615713e-06	6.545664e-06
736           	8.026506e-05	9.595411e-06	6.486145e-06
737           	8.072869e-05	9.578007e-06	6.495558e-06
738           	8.092155e-05	9.552767e-06	6.479370e-06
739           	7.882926e-05	9.516260e-06	6.518612e-06
740           	8.096999e-05	9.498585e-06	6.542507e-06
741           	7.874236e-05	9.463458e-06	6.472149e-06
742           	7.905098e-05	9.458353e-06	6.470569e-06
743           	7.878625e-05	9.415062e-06	6.428604e-06
744           	7.834488e-05	9.397034e-06	6.474500e-06
745           	7.912345e-05	9.360469e-06	6.458696e-06
746           	7.780101e-05	9.344315e-06	6.424810e-06
747           	7.794025e-05	9.319511e-06	6.416735e-06
748           	7.870432e-05	9.295990e-06	6.407157e-06
749           	7.880580e-05	9.261073e-06	6.412617e-06
750           	7.835818e-05	9.241056e-06	6.417702e-06
751           	7.809497e-05	9.216484e-06	6.421932e-06
752           	7.808466e-05	9.197464e-06	6.435254e-06
753           	7.893690e-05	9.190474e-06	6.482894e-06
754           	8.258724e-05	9.175972e-06	6.476294e-06
755           	7.714721e-05	9.121711e-06	6.463694e-06
756           	7.891200e-05	9.112074e-06	6.460375e-06
757           	7.882272e-05	9.092555e-06	6.451312e-06
758           	7.807416e-05	9.075452e-06	6.431123e-06
759           	7.787657e-05	9.040634e-06	6.402695e-06
760           	7.753526e-05	9.013462e-06	6.391609e-06
761           	7.697642e-05	8.983020e-06	6.371414e-06
762           	7.642903e-05	8.968447e-06	6.358432e-06
763           	7.642600e-05	8.951340e-06	6.405919e-06
764           	7.588312e-05	8.937351e-06	6.397544e-06
765           	7.564097e-05	8.913913e-06	6.405276e-06
766           	7.561361e-05	8.881841e-06	6.372335e-06
767           	7.532442e-05	8.845758e-06	6.353540e-06
768           	7.569713e-05	8.826802e-06	6.349265e-06
769           	7.556097e-05	8.805813e-06	6.338643e-06
770           	7.504475e-05	8.803437e-06	6.380666e-06
771           	7.409757e-05	8.772470e-06	6.347271e-06
772           	7.352861e-05	8.760536e-06	6.373313e-06
773           	7.442390e-05	8.723744e-06	6.356886e-06
774           	7.398416e-05	8.698378e-06	6.336544e-06
775           	7.410819e-05	8.673974e-06	6.336519e-06
776           	7.476909e-05	8.655713e-06	6.335222e-06
777           	7.449384e-05	8.636608e-06	6.341152e-06
778           	7.376013e-05	8.619156e-06	6.328327e-06
779           	7.344134e-05	8.590469e-06	6.324346e-06
780           	7.343602e-05	8.567005e-06	6.322456e-06
781           	7.298736e-05	8.541433e-06	6.316863e-06
782           	7.241564e-05	8.524201e-06	6.294836e-06
783           	7.293230e-05	8.514858e-06	6.344381e-06
784           	7.176183e-05	8.491451e-06	6.295804e-06
785           	7.088497e-05	8.481248e-06	6.329672e-06
786           	7.156039e-05	8.451711e-06	6.309846e-06
787           	7.131507e-05	8.419489e-06	6.298617e-06
788           	7.214073e-05	8.399578e-06	6.305830e-06
789           	7.235559e-05	8.376138e-06	6.294617e-06
790           	7.175016e-05	8.365171e-06	6.292367e-06
791           	7.130072e-05	8.337840e-06	6.279039e-06
792           	7.134054e-05	8.318285e-06	6.283833e-06
793           	7.082845e-05	8.293063e-06	6.283565e-06
794           	7.035447e-05	8.274040e-06	6.264212e-06
795           	7.080849e-05	8.264400e-06	6.311556e-06
796           	6.980743e-05	8.242093e-06	6.257741e-06
797           	7.028621e-05	8.230018e-06	6.279099e-06
798           	6.907203e-05	8.213781e-06	6.278761e-06
799           	6.992274e-05	8.184890e-06	6.272212e-06
800           	6.985014e-05	8.157171e-06	6.261282e-06
801           	6.961602e-05	8.132861e-06	6.254403e-06
802           	6.926815e-05	8.120918e-06	6.259891e-06
803           	6.883243e-05	8.093370e-06	6.265558e-06
804           	6.956474e-05	8.080225e-06	6.297815e-06
805           	6.975611e-05	8.053387e-06	6.276233e-06
806           	6.940969e-05	8.034299e-06	6.242245e-06
807           	6.890867e-05	8.024533e-06	6.276446e-06
808           	7.341670e-05	8.012592e-06	6.305584e-06
809           	6.788725e-05	7.974167e-06	6.307199e-06
810           	6.921765e-05	7.968785e-06	6.331422e-06
811           	7.012231e-05	7.943411e-06	6.274823e-06
812           	6.951830e-05	7.933649e-06	6.263620e-06
813           	7.045810e-05	7.899069e-06	6.228800e-06
814           	6.940731e-05	7.894657e-06	6.260250e-06
815           	7.299018e-05	7.876182e-06	6.288467e-06
816           	6.886319e-05	7.845891e-06	6.318551e-06
817           	6.933264e-05	7.835282e-06	6.332656e-06
818           	7.029168e-05	7.818171e-06	6.260617e-06
819           	6.984726e-05	7.795598e-06	6.228880e-06
820           	7.078203e-05	7.767378e-06	6.217272e-06
821           	7.049078e-05	7.736418e-06	6.216540e-06
822           	6.949334e-05	7.725639e-06	6.221973e-06
823           	7.026041e-05	7.728938e-06	6.265757e-06
824           	7.409930e-05	7.715916e-06	6.289805e-06
825           	6.907125e-05	7.674248e-06	6.271101e-06
826           	7.008124e-05	7.661851e-06	6.245762e-06
827           	7.011918e-05	7.645588e-06	6.235605e-06
828           	7.002110e-05	7.631318e-06	6.238067e-06
829           	6.955627e-05	7.605779e-06	6.217809e-06
830           	6.879428e-05	7.586921e-06	6.192167e-06
831           	6.888418e-05	7.564095e-06	6.222606e-06
832           	6.839533e-05	7.547563e-06	6.176312e-06
833           	6.739040e-05	7.543243e-06	6.191163e-06
